店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
65,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
66,160,60,330,930,0,0,0,0,50,0,0,10,340,220,200,180,700,-200,40,160,110
67,0,0,3,5,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,0
68,3,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,0,0
69,0,20,20,0,30,0,40,20,60,30,0,0,70,0,40,20,0,90,0,0,0
70,10,40,0,150,0,0,0,0,0,10,20,0,40,20,50,40,0,0,0,0,10
71,0,8,0,15,0,0,3,0,0,0,4,6,10,0,4,0,0,0,0,5,10
72,0,20,15,17,0,30,0,20,20,0,0,5,30,0,25,0,0,20,15,0,35
73,0,0,0,0,0,0,8,12,0,0,0,0,10,0,16,0,0,10,0,12,0
74,1,0,2,0,0,2,0,2,0,0,0,0,8,0,0,2,1,0,1,2,0
75,0,10,0,20,17,0,0,0,10,6,10,0,20,0,20,0,17,10,0,11,9
76,10,0,10,20,0,0,20,0,20,0,0,10,10,20,20,0,0,0,20,0,0
77,0,10,0,25,15,0,0,0,5,0,0,7,15,0,0,0,0,0,0,10,20
78,0,0,0,0,0,0,5,0,0,3,2,0,2,4,0,0,0,7,0,5,0
79,22,0,0,4,30,0,0,0,32,0,0,21,32,0,0,0,0,42,0,0,10
80,10,20,0,0,0,10,0,0,0,10,0,0,10,30,0,0,10,10,0,0,10
81,20,20,0,40,0,20,0,10,20,0,10,0,30,0,40,0,0,0,20,0,10
82,0,0,16,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0
83,0,15,0,20,0,10,0,0,10,10,0,0,10,25,13,0,0,0,5,10,0
84,0,10,10,0,10,0,20,0,0,0,0,0,40,0,0,0,0,20,0,0,10
85,0,8,0,0,15,0,5,10,5,0,5,0,15,0,8,0,0,6,0,10,0
86,0,0,0,0,0,0,0,0,0,0,0,0,110,60,180,0,0,0,10,10,90
87,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,5,0,0,0,0
88,0,25,5,0,10,0,0,20,0,0,10,10,20,0,10,0,0,10,0,10,0
89,350,800,600,1000,0,0,0,0,0,470,150,230,760,450,640,700,0,0,170,290,320
90,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0
